"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5003","10359929","Ddr2",0.558909275074291,5.82277396601377,6.44915005686222,3.07290419751937e-05,0.0141200114747996,2.74990521056067
"11119","10445826","Mocs1",0.81003478875499,7.28476961385594,6.42812557922145,3.17012418498911e-05,0.0141200114747996,2.72112071063358
"10699","10436428","Mina",-0.680527921611837,9.04354083495847,-6.42349030655371,3.19199441508535e-05,0.0141200114747996,2.71476510535866
"2861","10384968","Bod1",-0.61046897585034,7.35818205351994,-6.38305663998506,3.38970064932615e-05,0.0141200114747996,2.65917952872599
"1232","10439701","Abhd10",-0.466286140051976,7.86131945390095,-6.38247905542032,3.39261723706618e-05,0.0141200114747996,2.65838361182954
"6426","10390574","Fbxl20",1.66009047511081,7.39153601143686,6.36840364053706,3.4645223054291e-05,0.0141200114747996,2.63897107816539
"5176","10376726","Dhrs7b",-0.695466567642001,9.83634546081346,-6.36204890832586,3.49751407276086e-05,0.0141200114747996,2.630196379265
"14404","10454478","Polr2d",-0.889513452399744,8.71101080855175,-6.33105698320432,3.66326077559974e-05,0.0141200114747996,2.58730972071533
"9614","10391025","Krt15",-1.73394789038668,7.18115508226458,-6.324715563155,3.69819077031936e-05,0.0141200114747996,2.57851550483311
"15168","10486057","Rab5b",0.528947608921493,8.91012060290672,6.32147309276239,3.71618739724846e-05,0.0141200114747996,2.57401639119276
"8724","10462621","I830012O16Rik",3.23430892084478,4.63155605276932,6.31992443878428,3.72481562456919e-05,0.0141200114747996,2.57186695055069
"6960","10526181","Gatsl2",1.3508231679055,7.36669899773276,6.31378252220275,3.75924475199771e-05,0.0141200114747996,2.56333854681539
"7027","10557470","Gdpd3",1.53027409296205,8.07840970601455,6.30752854710917,3.79464910580205e-05,0.0141200114747996,2.55464833051325
"2538","10489891","B4galt5",0.518222660087529,8.98419076764214,6.29129140314148,3.88823047474437e-05,0.0141200114747996,2.53205671465361
"18101","10430871","Tdg",-0.911814154194833,9.79115206624776,-6.29043494841491,3.89323405094177e-05,0.0141200114747996,2.53086390878858
"16935","10507500","Slc6a9",0.983010124103458,9.60814528022762,6.27750087072499,3.96963345364872e-05,0.0141200114747996,2.51283598513933
"10331","10564909","Man2a2",0.65832991798601,7.83229517277611,6.26036485299631,4.07331031819339e-05,0.0141200114747996,2.48890990599241
"15702","10386230","Rnf187",-0.435856976351968,10.5835615898749,-6.25024313011036,4.13589472550872e-05,0.0141200114747996,2.47475534443844
"6578","10524052","Fgfrl1",0.614741316428148,7.00031502714569,6.22051649182767,4.32566527006374e-05,0.0141200114747996,2.43308940533687
"11678","10563891","Nck2",0.531255909209746,9.1369446716858,6.21069620675204,4.39036765362722e-05,0.0141200114747996,2.4192937066536
"9407","10520612","Khk",0.644688377093136,7.25799781519656,6.20908826471737,4.40105919108619e-05,0.0141200114747996,2.41703336474972
"7291","10516037","Gm12888",2.58114001120442,4.06505657600904,6.18298785478533,4.5785204964008e-05,0.0141200114747996,2.38028487353145
"8770","10397975","Ifi27l1",1.04709603695939,8.43301040767164,6.17660381054707,4.62307097207461e-05,0.0141200114747996,2.37127965853726
"13816","10569152","Pddc1",0.840833814607592,8.63022772194829,6.17448106926101,4.63798591920763e-05,0.0141200114747996,2.36828390440025
"15139","10419676","Rab2b",0.807733892303875,6.86679341168554,6.16287232866142,4.72045905317948e-05,0.0141200114747996,2.35188803323147
"6442","10524941","Fbxo21",0.425460318718498,9.23248593346013,6.15383944501205,4.78570693032633e-05,0.0141200114747996,2.33911520840674
"1243","10415021","Abhd4",0.856669365306734,9.01374640303417,6.15266272145563,4.79427694359804e-05,0.0141200114747996,2.33745031037378
"13780","10534862","Pcolce",0.554626063284818,11.8436188394977,6.15127615694964,4.8043960918713e-05,0.0141200114747996,2.33548823047729
"6721","10402063","Foxn3",0.971760078862459,7.60756221487649,6.15053807757968,4.80979182290732e-05,0.0141200114747996,2.33444367325819
"9175","10421557","Itm2b",1.2818659886123,8.94814566915436,6.14858259260137,4.82411846617897e-05,0.0141200114747996,2.33167577400281
"11628","10488387","Napb",0.459388792788853,5.83228377817788,6.14663653752052,4.8384209204188e-05,0.0141200114747996,2.3289206102561
"14863","10469828","Psd4",-0.543047496223132,7.705010251833,-6.11454184843206,5.08089354548255e-05,0.0146216825364442,2.28339385291279
