"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4321","10504349","Creb3",0.668543908163409,8.37763287097337,5.65144878782082,0.000104856815076152,0.0175661898396137,1.60558874185608
"9441","10434302","Klhl24",2.06637767466342,7.0489902979318,5.65077207537333,0.000104969668581238,0.0175661898396137,1.60457620805801
"11706","10371907","Nedd1",-0.506353989876955,7.95462359562699,-5.64439522263901,0.000106039437505324,0.0175661898396137,1.59503119067945
"19857","10393098","Wbp2",0.484223719654473,9.6299677726113,5.64369997547956,0.000106156764704869,0.0175661898396137,1.59399013276948
"9992","10373223","Lrp1",1.03557735453641,7.29210023591997,5.64228759967862,0.000106395533889415,0.0175661898396137,1.59187501191251
"8740","10584803","Ift46",0.428485851911363,9.68827172098592,5.64156786403759,0.000106517426780797,0.0175661898396137,1.59079703924563
"11474","10587446","Myo6",0.649539743794897,6.51955710868624,5.6397463097396,0.000106826580423347,0.0175661898396137,1.58806846213232
"16128","10389719","Scpep1",0.398294571668528,9.92259593451219,5.62848688257607,0.000108758668191027,0.0177366429502726,1.57119066213295
"13724","10344707","Pcmtd1",0.735888464991374,6.95095427137679,5.61634002786016,0.000110884455985444,0.0177366429502726,1.55295971619159
"8341","10404059","Hist1h1c",1.54706773593673,8.39307922450662,5.61518459284646,0.000111088937129797,0.0177366429502726,1.55122431176569
"20100","10557481","Ypel3",1.373332578008,7.56796038888395,5.61089274266793,0.000111851971188153,0.0177366429502726,1.54477628982599
"17463","10528484","Srpk2",0.498696805236552,7.81313459240873,5.60926138375351,0.000112143454147676,0.0177366429502726,1.54232457884003
"16213","10494114","Selenbp1",1.77575871796908,7.67728621821138,5.59976910117223,0.000113855464705825,0.0178709952518181,1.52805046924785
"2054","10426507","Arid2",0.423274443988428,9.67496800945694,5.58259292099703,0.000117023807918507,0.0182301975658913,1.50218477598707
"20049","10512739","Xpa",0.519908320999302,7.48713635927094,5.57441361616335,0.00011856514513069,0.018332471954946,1.48985084476888
"11160","10461663","Mrpl16",-0.434432236130062,9.39294513377618,-5.5613094146168,0.000121079352039242,0.0184528897467612,1.47006803200183
"7959","10381588","Grn",0.88977779584453,11.9424913069877,5.56107312849402,0.00012112519936095,0.0184528897467612,1.46971106841614
"2678","10500434","Bcl9",0.397201634121647,9.03346344836433,5.55543996225335,0.000122223659584875,0.0184843211893359,1.46119824216687
"13618","10468990","Parl",-0.618861609264526,8.86868026894433,-5.54422540589841,0.000124441883833382,0.0186177741751417,1.44423566218521
"8946","10378681","Inpp5k",0.923054966199075,9.00672375398915,5.53763763716887,0.00012576469761614,0.0186177741751417,1.43426191730532
"20661","10469849","Zmynd19",-0.747985779214126,9.63858405895552,-5.53160992543319,0.000126988047825063,0.0186177741751417,1.42512998561773
"13366","10584518","Olfr974",-0.348106801014447,5.04663671898736,-5.53030301146406,0.000127254943310637,0.0186177741751417,1.42314925318306
"8890","10407173","Il6st",0.896140295100336,8.46351425198788,5.5212659822804,0.000129116731347635,0.0186177741751417,1.40944541744863
"17147","10590445","Snrk",0.540687077073831,7.94054599927804,5.51915769130727,0.000129555194865741,0.0186177741751417,1.40624650122679
"9352","10518585","Kif1b",0.504209094022491,7.97718197513733,5.5186195860939,0.000129667356488334,0.0186177741751417,1.40542991841491
"8106","10450075","H2-K1",0.787639006622809,9.40900772299891,5.51386981539213,0.000130661841456953,0.0186177741751417,1.39822005628107
"2033","10582862","Arhgef12",1.0347234806486,4.50179754386001,5.5113468742586,0.000131193350527086,0.0186177741751417,1.39438891506611
"4002","10551852","Clip3",0.761094768214138,7.88501795815363,5.50271486174455,0.00013302916881291,0.0187498731199638,1.3812733008329
"10456","10503723","Mdn1",-0.509495425165269,8.74632905356895,-5.48612753011342,0.000136633332449086,0.0191277433446798,1.35603675210297
"5098","10479902","Dhtkd1",0.816918314738234,6.59084176848289,5.47631868472218,0.00013881294463022,0.0192370980621917,1.34109251032681
"5068","10373542","Dgka",1.67879034385342,8.18763914431239,5.4742760572168,0.000139271427642683,0.0192370980621917,1.33797853410827
"5898","10392183","Ern1",0.559016846167037,9.65638278431596,5.46496374171664,0.000141381962538546,0.0193992906081863,1.3237734982895
"10495","10564451","Mef2a",0.542788471532031,9.83462127008265,5.45596163460929,0.000143454253745281,0.0194885995375022,1.31002847995443
"1600","10449854","Akap8l",0.511953717930003,7.53634880071014,5.44316336423283,0.000146455694467152,0.0194885995375022,1.29046494381862
"11008","10604687","Mmgt1",-0.667992247976064,9.15165087528562,-5.44288808053293,0.000146520976125551,0.0194885995375022,1.29004385571939
"3190","10393620","Cbx4",0.72076363670709,9.09123336795087,5.44288170453645,0.000146522488513028,0.0194885995375022,1.2900341025241
"6985","10503508","Ggh",0.60728202310291,7.28210856194727,5.44198260416016,0.00014673592006614,0.0194885995375022,1.28865870719211
"18773","10539907","Tpra1",0.491196881347969,9.04188505542484,5.43747504876397,0.000147810887998327,0.0194964061568212,1.28176134716225
"1935","10367221","Apof",2.52735188232059,7.34974381325089,5.43386964226551,0.00014867668192373,0.0194964061568212,1.27624210167501
"13969","10474006","Phf21a",0.566579928303613,8.60679759939833,5.42976891761938,0.000149667918917003,0.0195029535348515,1.26996209067747
"18188","10532085","Tgfbr3",0.705498158011055,8.9737472117433,5.40528578614937,0.000155732746671778,0.0198137183591766,1.23241188914642
"15887","10390022","Rsad1",0.523523661711208,7.5265263016592,5.40439089520764,0.000155959269329157,0.0198137183591766,1.23103757083386
"19538","10590073","Vill",-0.59865817506915,8.13462874307895,-5.39868776373868,0.000157411073665213,0.0198137183591766,1.22227605880814
"19896","10449699","Wdr4",-0.465426347178234,7.68687723973689,-5.39841557488524,0.000157480717686278,0.0198137183591766,1.22185777563497
"20360","10399038","Zfp386",0.440102917290737,8.39021920674088,5.39610286451989,0.000158073773842234,0.0198137183591766,1.21830326832382
"7942","10424781","Grina",0.560520327666804,10.8477203901459,5.39568910930044,0.000158180122317806,0.0198137183591766,1.21766725981354
"13631","10412345","Parp8",0.519712808191255,8.45500167300255,5.39026766480621,0.000159580592520167,0.0198137183591766,1.20933110933054
"18059","10365344","Tcp11l2",1.60367384843697,6.03549410763525,5.38979535122298,0.000159703217625488,0.0198137183591766,1.20860464665043
"2230","10460787","Atg2a",0.655857494803288,7.68157001131031,5.37723706004281,0.000163000344879896,0.0201024056283724,1.18927580893437
"929","10414433","6720456H20Rik",0.582075163916043,6.84943431681812,5.3734443249287,0.000164010145926832,0.0201072557009351,1.18343337147871
"6648","10491962","Foxo1",0.699707694158224,8.12922361257059,5.36874172015544,0.000165271351293853,0.0201426889850432,1.17618617287661
"13445","10589940","Osbpl10",-0.41993154046881,7.58548126821902,-5.35281725414627,0.000169618562334444,0.0203736763241515,1.15161886663536
"5040","10566846","Dennd5a",1.16294118945127,9.87155922416934,5.35230045704654,0.000169761643389098,0.0203736763241515,1.1508209094305
"16278","10406598","Serinc5",1.45499578195352,8.85132956473705,5.34479112541098,0.000171855083369744,0.0203736763241515,1.13922139843247
"11394","10529375","Mxd4",1.39395307487919,7.61235410224826,5.34161756617613,0.00017274795654155,0.0203736763241515,1.13431658055565
"41","10371904","1110012L19Rik",0.422613069970901,7.25083109167889,5.33972826637729,0.000173281824117715,0.0203736763241515,1.13139586134952
"4768","10509014","D4Wsu53e",0.943024870264233,8.52712811457909,5.33618643852227,0.0001742873386546,0.0203736763241515,1.12591893172972
"20193","10418171","Zcchc24",1.28683172706434,7.61706126849799,5.33282874054901,0.000175246251274096,0.0203736763241515,1.12072489889809
"17485","10453102","Srsf7",-0.413137690787895,10.1444893190629,-5.33008905420109,0.000176032781868274,0.0203736763241515,1.11648554818188
"11760","10575160","Nfat5",0.799546971020957,8.95917044950652,5.32651012213119,0.000177065850798288,0.0203736763241515,1.11094577191687
"16069","10531437","Scarb2",0.840249997180189,8.25664990142302,5.32567176026028,0.000177308767523889,0.0203736763241515,1.10964779101876
"5727","10587284","Elovl5",-0.490695413241198,10.024248568561,-5.32335021198861,0.000177983272101522,0.0203736763241515,1.10605290945055
"13439","10346255","Ormdl1",-0.854265566565076,7.79286419078205,-5.31898785946791,0.000179258028753274,0.0204068521853796,1.09929556895104
"19376","10453736","Unkl",0.411360017842078,7.63503144111471,5.30980900830968,0.000181971732496199,0.0206025810141462,1.08506758812631
"8938","10345580","Inpp4a",0.714712976626877,7.17190400647428,5.30358714937424,0.000183835767968644,0.0206776971423477,1.07541562338436
"167","10593913","1700017B05Rik",0.400385228356628,8.25035255506659,5.29430248127055,0.000186654855086808,0.0206776971423477,1.06100096416368
"17448","10357630","Srgap2",0.666731170646557,8.45620456781124,5.29272269683185,0.000187139032765949,0.0206776971423477,1.05854695909304
"9794","10577824","Letm2",0.664496551495022,6.29302294511591,5.29233976588508,0.000187256593590125,0.0206776971423477,1.05795206268046
"11482","10467258","Myof",-0.424585630491491,10.6825930061825,-5.29114065646428,0.000187625226254229,0.0206776971423477,1.05608905535463
"8030","10441489","Gtf2h5",-0.412946928795659,9.20649400003336,-5.28736899325139,0.000188789704395219,0.0206959464834103,1.05022769859173
"15498","10399360","Rhob",0.873330473787769,8.0120629954678,5.27830502327449,0.000191619351453909,0.0208044477263538,1.0361326618502
"2544","10490632","BC006779",0.917651091253876,6.74857672642779,5.27777018767574,0.000191787707695042,0.0208044477263538,1.03530055497487
"7885","10436446","Gps1",-0.490611302209613,9.95789205779373,-5.27377394921263,0.000193050584166984,0.0208291580941827,1.02908170980539
"9228","10487392","Kcnip3",1.49157788733034,10.2871676291821,5.26802405038561,0.000194883014843568,0.0208291580941827,1.02012945331125
"11579","10433219","Nat15",-0.3790393964149,9.5445361554946,-5.25946903378627,0.000197643340527549,0.0208291580941827,1.00680016898491
"8100","10444780","H2-D1",0.734175291001868,9.92176545828466,5.25836779073167,0.000198001639059621,0.0208291580941827,1.00508352336695
"19862","10526193","Wbscr16",0.446238360487904,6.45500617312444,5.2583498573712,0.000198007479476549,0.0208291580941827,1.00505556681266
"753","10492679","4930579G24Rik",-0.430972959842371,8.17760957479908,-5.25793595534656,0.000198142326681109,0.0208291580941827,1.00441031539643
"5407","10393955","Dus1l",-0.553140631558801,8.33622727916079,-5.24766766756677,0.000201518788667838,0.0208291580941827,0.988393982311743
"8377","10494388","Hist2h2be",0.584542849931268,5.64461042784071,5.24531052313645,0.000202302380746275,0.0208291580941827,0.984715004967653
"1205","10491526","Acad9",-0.425254572360387,8.6340812965183,-5.24528874942932,0.000202309633957828,0.0208291580941827,0.984681016997251
"4054","10574471","Cmtm3",0.658257551950847,8.2902072510942,5.24098163354446,0.000203749802691375,0.0208291580941827,0.977956302072959
"19348","10532472","Ulk1",0.635819606312559,8.24536727223223,5.24068657767207,0.000203848854153956,0.0208291580941827,0.977495523817919
"3228","10579437","Ccdc124",-0.512607615175272,8.42860026453643,-5.23591788118857,0.000205456766570065,0.0208291580941827,0.970046526965817
"14872","10581560","Psmd7",-0.429893093074449,10.679768100429,-5.2354428358013,0.00020561767152374,0.0208291580941827,0.969304281621437
"5538","10479938","Echdc3",0.581694727550697,7.00562628458343,5.23032865589365,0.000207358335989062,0.0208291580941827,0.961311276425872
"5969","10545780","Exoc6b",0.509383295779164,9.18117965513121,5.22847253550065,0.000207993912039333,0.0208291580941827,0.958409312970655
"18800","10533304","Trafd1",0.807862696248584,7.80391649654493,5.22610726755347,0.00020880680076765,0.0208291580941827,0.954710537567878
"8943","10481011","Inpp5e",0.422396311661589,7.50992368144453,5.22260536681,0.000210016463295216,0.0208291580941827,0.949232701992867
"7027","10363173","Gja1",-1.20807881071218,7.0746187736722,-5.22233199330734,0.000210111204289984,0.0208291580941827,0.94880499770094
"8126","10444814","H2-Q4",0.545399717616871,5.43242151504178,5.20863397187935,0.000214916427508896,0.0212040641026515,0.927358900232635
"4330","10351347","Creg1",1.20119304233986,8.26106762713181,5.19950388777152,0.000218183288338317,0.0213995038795562,0.913048235977786
